,GWAS P,GWAS Rank,Prop-Value,log10(Prop-Value),Prop Rank,Empirical P,Adjusted Association
CRIP1,1.0,9915.5,1.9086965593631724e-05,-4.71926310935849,14083.0,0.711909817005,0.711909817005
CRIP2,1.0,9915.5,2.7523521800079877e-05,-4.5602959962910816,12856.0,0.649883732686,0.649883732686
CRIP3,1.0,9915.5,1.9739609586474729e-07,-6.7046614411352987,19532.0,0.987362248509,0.987362248509
CRIPAK,1.0,9915.5,2.1632985750805559e-05,-4.6648835357799951,13694.0,0.692245475685,0.692245475685
CRIPT,1.0,9915.5,7.9391527641237559e-05,-4.1002258413384354,8047.0,0.406783945001,0.406783945001
CRISP1,1.0,9915.5,4.5830084082326022e-05,-4.3388493459745741,10662.0,0.538974825599,0.538974825599
CRISP2,1.0,9915.5,4.6728221665297002e-05,-4.3304207465948696,10564.0,0.534020827014,0.534020827014
CRISP3,1.0,9915.5,1.0602384310215347e-05,-4.9745964577231652,15593.0,0.788241836013,0.788241836013
CRISPLD1,1.0,9915.5,1.0207894883647589e-05,-4.9910638107709202,15683.0,0.792791426549,0.792791426549
CRISPLD2,1.0,9915.5,9.0891114310696076e-05,-4.041478572162613,7339.0,0.370993832777,0.370993832777
CRK,1.0,9915.5,0.00032945475724896662,-3.4822042169613119,2324.0,0.117480537863,0.117480537863
CRKL,1.0,9915.5,0.00017717328750116166,-3.7516017562940602,4095.0,0.207006369427,0.207006369427
CRLF1,1.0,9915.5,3.0614045250094838e-05,-4.5140792802126022,12404.0,0.62703467799,0.62703467799
CRLF2,1.0,9915.5,7.5189412051517935e-05,-4.1238433111549506,8307.0,0.419927206551,0.419927206551
CRLF3,1.0,9915.5,0.00018748979969403199,-3.7270223549074513,3842.0,0.194216964918,0.194216964918
CRLS1,1.0,9915.5,4.6115322941299578e-05,-4.3361547456918617,10634.0,0.537559397432,0.537559397432
CRMP1,1.0,9915.5,0.001125770576869833,-2.948550106244352,492.0,0.0248710949348,0.0248710949348
CRNKL1,1.0,9915.5,0.00016722752648475081,-3.7766922339754352,4342.0,0.2194924679,0.2194924679
CRNN,1.0,9915.5,4.5987540851955173e-05,-4.3373598133653104,10642.0,0.53796380548,0.53796380548
CROCC,1.0,9915.5,4.7998234805157946e-05,-4.3187747340509919,10436.0,0.527550298251,0.527550298251
CROCCP2,1.0,9915.5,9.6843130276576708e-07,-6.0139311812307925,18740.0,0.947325851784,0.947325851784
CROT,1.0,9915.5,4.4920380662140932e-05,-4.3475565721174627,10757.0,0.543777171166,0.543777171166
CRP,1.0,9915.5,0.00020712110526624738,-3.6837756450289998,3461.0,0.174957031645,0.174957031645
CRSP5,1.0,9915.5,1.9422076006860441e-07,-6.7117043506310683,19537.0,0.987615003539,0.987615003539
CRTAC1,1.0,9915.5,5.6949023156399846e-05,-4.2445137209514074,9662.0,0.488423819634,0.488423819634
CRTAM,1.0,9915.5,3.2198650687827491e-05,-4.4921623274069367,12192.0,0.616317864726,0.616317864726
CRTAP,1.0,9915.5,4.3574420265031915e-05,-4.3607683822414343,10890.0,0.550500454959,0.550500454959
CRTC1,1.0,9915.5,0.0001551302601978434,-3.8093034790715192,4634.0,0.234253361642,0.234253361642
CRTC2,1.0,9915.5,5.819945990769092e-05,-4.235081045594062,9559.0,0.48321706602,0.48321706602
CRTC3,1.0,9915.5,7.3443838173852083e-05,-4.1340446349908042,8403.0,0.424780103124,0.424780103124
CRX,1.0,9915.5,0.00032561298759565497,-3.4872982809061912,2340.0,0.118289353958,0.118289353958
CRY1,1.0,9915.5,0.00016259925706148845,-3.7888814430890174,4448.0,0.224850874532,0.224850874532
CRY2,1.0,9915.5,8.2314380083143586e-05,-4.0845242881751123,7861.0,0.397381457891,0.397381457891
CRYAA,1.0,9915.5,0.00010680172678429748,-3.9714217255206714,6469.0,0.327014457588,0.327014457588
CRYAB,1.0,9915.5,7.7646483379264236e-05,-4.1098782087514518,8155.0,0.412243453645,0.412243453645
CRYBA1,1.0,9915.5,4.0082307191126039e-05,-4.3970472878509916,11263.0,0.569355980184,0.569355980184
CRYBA2,1.0,9915.5,0.00014320121955412922,-3.8440532834012542,4990.0,0.252249519765,0.252249519765
CRYBA4,1.0,9915.5,0.0011089821214983905,-2.9550754552910399,515.0,0.026033768072,0.026033768072
CRYBB1,1.0,9915.5,0.0010393021855198328,-2.9832581594469207,647.0,0.0327065008594,0.0327065008594
CRYBB2,1.0,9915.5,1.125626366696317e-05,-4.9486057425308427,15463.0,0.781670205237,0.781670205237
CRYBB3,1.0,9915.5,0.0022652133442889852,-2.6448908886250595,77.0,0.00389242745931,0.00389242745931
CRYBG1,1.0,9915.5,3.8275738616272117e-05,-4.417076419862199,11453.0,0.578960671317,0.578960671317
CRYBG2,1.0,9915.5,1.8425476000074023e-05,-4.7345812838469152,14191.0,0.71736932565,0.71736932565
CRYBG3,1.0,9915.5,1.809769446394017e-06,-5.7423767480791303,18306.0,0.925386715196,0.925386715196
CRYGA,1.0,9915.5,9.9525692348356577e-05,-4.0020647925730533,6845.0,0.346021635831,0.346021635831
CRYGB,1.0,9915.5,3.985945222435586e-06,-5.3994686739640363,17282.0,0.873622485087,0.873622485087
CRYGC,1.0,9915.5,0.00011231893407332734,-3.9495470267266333,6225.0,0.314680012132,0.314680012132
CRYGD,1.0,9915.5,1.9571151230010813e-05,-4.7083836271710275,14012.0,0.708320695582,0.708320695582
CRYGN,1.0,9915.5,4.957339568701336e-06,-5.3047513316975738,16973.0,0.858002224244,0.858002224244
CRYGS,1.0,9915.5,7.1734393466605815e-06,-5.1442725694172973,16402.0,0.829137599838,0.829137599838
CRYL1,1.0,9915.5,8.8750709495063898e-05,-4.0518281664017746,7458.0,0.377009402487,0.377009402487
CRYM,1.0,9915.5,2.9502162474396153e-05,-4.5301461495717579,12567.0,0.635274491962,0.635274491962
CRYZ,1.0,9915.5,0.00022302268469997775,-3.6516509605439103,3189.0,0.161207158022,0.161207158022
CRYZL1,1.0,9915.5,7.2535902837530996e-05,-4.139446979018949,8454.0,0.427358204428,0.427358204428
CS,1.0,9915.5,0.00035182645130247029,-3.4536715121700468,2244.0,0.113436457386,0.113436457386
CSAD,1.0,9915.5,4.1221617556408731e-05,-4.3848749702948178,11145.0,0.56339096148,0.56339096148
CSAG1,1.0,9915.5,7.2335663420126335e-07,-6.1406475310895026,18917.0,0.95627337984,0.95627337984
CSDC2,1.0,9915.5,3.0422219197922774e-05,-4.5168091088149467,12431.0,0.628399555151,0.628399555151
CSDE1,1.0,9915.5,0.0001747125055145082,-3.7576760081162806,4146.0,0.209584470731,0.209584470731
CSE1L,1.0,9915.5,0.0005504744469303712,-3.2592628362103153,1643.0,0.0830553028005,0.0830553028005
CSF1,1.0,9915.5,0.00021775749125184938,-3.6620268955470339,3269.0,0.1652512385,0.1652512385
CSF1R,1.0,9915.5,0.0002626113374934293,-3.580686528419625,2760.0,0.139520776463,0.139520776463
CSF2,1.0,9915.5,0.00024735950890918237,-3.6066713899797667,2900.0,0.146597917299,0.146597917299
CSF2RA,1.0,9915.5,0.00010008831965866978,-3.9996166018790063,6817.0,0.344606207664,0.344606207664
CSF2RB,1.0,9915.5,0.00013270289116618184,-3.8771196151623841,5373.0,0.27161055505,0.27161055505
CSF3,1.0,9915.5,0.0011070618381460908,-2.9558281196673066,519.0,0.0262359720958,0.0262359720958
CSF3R,1.0,9915.5,0.00013146738806536366,-3.8811819653474426,5417.0,0.273834799313,0.273834799313
CSGALNACT1,1.0,9915.5,3.3525463803092769e-05,-4.4746252052517379,12024.0,0.607825295723,0.607825295723
CSGALNACT2,1.0,9915.5,8.4367323048711236e-05,-4.0738257307152086,7719.0,0.390203215044,0.390203215044
CSH1,1.0,9915.5,0.00018156110517809904,-3.7409771823331921,3965.0,0.200434738651,0.200434738651
CSH2,1.0,9915.5,0.00013512193735991189,-3.8692741365373484,5271.0,0.266454352442,0.266454352442
CSHL1,1.0,9915.5,0.00014710452770212324,-3.8323739599999582,4876.0,0.246486705085,0.246486705085
CSK,1.0,9915.5,0.00030111063745270243,-3.5212739017260093,2462.0,0.124456576686,0.124456576686
CSMD1,1.0,9915.5,0.00088356518268034774,-3.0537614060506257,941.0,0.0475684966131,0.0475684966131
CSMD2,1.0,9915.5,2.7687132639360161e-06,-5.5577220187355971,17712.0,0.895359417652,0.895359417652
CSMD3,1.0,9915.5,2.4959180915341538e-05,-4.6027696709841734,13188.0,0.666666666667,0.666666666667
CSN1S1,1.0,9915.5,4.4003437702963736e-05,-4.3565133935795437,10850.0,0.54847841472,0.54847841472
CSN2,1.0,9915.5,0.00015820452983814857,-3.8007810855946813,4557.0,0.230360934183,0.230360934183
CSN3,1.0,9915.5,0.00010912593327204607,-3.9620720290763711,6365.0,0.321757152967,0.321757152967
CSNK1A1,1.0,9915.5,0.00042680413037646838,-3.3697713863632455,2023.0,0.102264685067,0.102264685067
CSNK1A1L,1.0,9915.5,0.00010172142943389574,-3.9925875455579556,6743.0,0.340865433222,0.340865433222
CSNK1D,1.0,9915.5,0.00044365842085729355,-3.3529512709417308,1975.0,0.0998382367809,0.0998382367809
CSNK1E,1.0,9915.5,0.00028598434755493332,-3.5436577359497843,2566.0,0.129713881306,0.129713881306
CSNK1G1,1.0,9915.5,0.00089075264590716095,-3.050242878939144,934.0,0.0472146395713,0.0472146395713
CSNK1G2,1.0,9915.5,0.00013039591157867528,-3.8847360252195617,5456.0,0.275806288545,0.275806288545
CSNK1G2-AS1,1.0,9915.5,7.2629040655483767e-07,-6.1388896923218939,18914.0,0.956121726822,0.956121726822
CSNK1G3,1.0,9915.5,0.00016349937613246217,-3.7864839001458725,4423.0,0.223587099383,0.223587099383
CSNK2A1,1.0,9915.5,0.00051223118526855,-3.2905339846771082,1779.0,0.0899302396118,0.0899302396118
CSNK2A2,1.0,9915.5,0.0015424181413818841,-2.8117978753916382,182.0,0.00920028308563,0.00920028308563
CSNK2A3,1.0,9915.5,9.5229427870140186e-06,-5.0212288248643269,15829.0,0.80017187342,0.80017187342
CSNK2B,1.0,9915.5,0.0016772052469709025,-2.7754137876189673,127.0,0.00641997775756,0.00641997775756
CSPG4,1.0,9915.5,9.955827052907585e-05,-4.0019226563202022,6844.0,0.345971084825,0.345971084825
CSPG5,1.0,9915.5,0.00025931040378543831,-3.5861800585643695,2787.0,0.140885653625,0.140885653625
CSPP1,1.0,9915.5,3.6312418667737049e-05,-4.4399448229937883,11696.0,0.591244565767,0.591244565767
CSRNP1,1.0,9915.5,2.7151189224612614e-05,-4.5662111435198476,12919.0,0.653068446062,0.653068446062
CSRNP2,1.0,9915.5,2.0303966167395389e-05,-4.6924191189159252,13907.0,0.703012839956,0.703012839956
CSRNP3,1.0,9915.5,0.0009029907451963057,-3.0443167007726211,921.0,0.0465574764938,0.0465574764938
CSRP1,1.0,9915.5,6.7356262735219035e-05,-4.1716220176856504,8824.0,0.446062076635,0.446062076635
CSRP2,1.0,9915.5,7.8363192212510619e-05,-4.1058878808442163,8109.0,0.40991810737,0.40991810737
CSRP2BP,1.0,9915.5,1.2825762740447366e-05,-4.8919167982147833,15159.0,0.766302699424,0.766302699424
CSRP3,1.0,9915.5,0.00014733806123193809,-3.8316850491669681,4868.0,0.246082297038,0.246082297038
CST1,1.0,9915.5,2.099699359683109e-05,-4.6778428842078119,13793.0,0.697250025276,0.697250025276
CST11,1.0,9915.5,3.5394128890986137e-06,-5.4510687719209017,17416.0,0.880396319887,0.880396319887
CST2,1.0,9915.5,1.2733327054281008e-05,-4.895058105966994,15177.0,0.767212617531,0.767212617531
CST3,1.0,9915.5,0.0001188999728047244,-3.9248182447148614,5923.0,0.299413608331,0.299413608331
CST4,1.0,9915.5,3.3194846485682568e-05,-4.4789293354693918,12066.0,0.609948437974,0.609948437974
CST5,1.0,9915.5,1.0594827700530887e-05,-4.9749061016541889,15597.0,0.788444040036,0.788444040036
CST6,1.0,9915.5,4.5161021447660193e-05,-4.3452362438049619,10736.0,0.54271560004,0.54271560004
CST7,1.0,9915.5,7.2479779709891157e-05,-4.1397831352943237,8456.0,0.42745930644,0.42745930644
CST8,1.0,9915.5,0.00010118630367230656,-3.9948782685445492,6763.0,0.341876453341,0.341876453341
CST9,1.0,9915.5,3.2569123765685866e-06,-5.4871939254648012,17505.0,0.884895359418,0.884895359418
CST9L,1.0,9915.5,4.2811755122327068e-05,-4.3684369673463257,10967.0,0.554392882418,0.554392882418
CSTA,1.0,9915.5,9.5020747058607489e-05,-4.0221815594550634,7077.0,0.357749469214,0.357749469214
CSTB,1.0,9915.5,0.00017639403677361146,-3.7535161008373628,4117.0,0.208118491558,0.208118491558
CSTF1,1.0,9915.5,0.00021505620792249301,-3.6674480163622984,3319.0,0.167778788798,0.167778788798
CSTF2,1.0,9915.5,0.00057687271774008392,-3.2389199998095983,1568.0,0.0792639773531,0.0792639773531
CSTF2T,1.0,9915.5,9.8485573340672441e-05,-4.0066273824710255,6895.0,0.348549186129,0.348549186129
CSTF3,1.0,9915.5,0.00021880136752540331,-3.6599499679561549,3254.0,0.16449297341,0.16449297341
CSTL1,1.0,9915.5,1.9463055772242305e-06,-5.710788972863293,18250.0,0.922555858862,0.922555858862
CT45A1,1.0,9915.5,3.6446120027374188e-06,-5.4383486989068164,17383.0,0.87872813669,0.87872813669
CT45A10,1.0,9915.5,2.4316553615429804e-06,-5.6140979775844677,17871.0,0.903397027601,0.903397027601
CT45A2,1.0,9915.5,3.6713422050331051e-07,-6.4351751331121871,19276.0,0.974421190982,0.974421190982
CT45A3,1.0,9915.5,1.0316864246717824e-06,-5.9864522840351624,18700.0,0.945303811546,0.945303811546
CT45A5,1.0,9915.5,1.9207777552981545e-06,-5.7165228825257914,18257.5,0.922934991406,0.922934991406
CT45A6,1.0,9915.5,1.9207777552981545e-06,-5.7165228825257914,18257.5,0.922934991406,0.922934991406
CT47A11,1.0,9915.5,1.062854203170372e-07,-6.9735263056566259,19762.0,0.998988979881,0.998988979881
CT47B1,1.0,9915.5,8.4027962263149378e-07,-6.0755761682739822,18829.0,0.951824891315,0.951824891315
CT55,1.0,9915.5,7.5098180582512119e-06,-5.1243705846009835,16322.0,0.825093519361,0.825093519361
CT62,1.0,9915.5,1.8124272536985524e-05,-4.7417394159025283,14250.0,0.720351835002,0.720351835002
CT83,1.0,9915.5,2.9231251035701862e-07,-6.5341525973597925,19393.5,0.980360934183,0.980360934183
CTAG1A,1.0,9915.5,1.9769289088507398e-05,-4.7040089478077025,13990.0,0.707208573451,0.707208573451
CTAG1B,1.0,9915.5,1.7111098123689979e-05,-4.7667221182347266,14424.0,0.729147710039,0.729147710039
CTAG2,1.0,9915.5,1.2955341301320341e-05,-4.8875511412788804,15133.0,0.764988373269,0.764988373269
CTAGE1,1.0,9915.5,4.2124958782969046e-05,-4.3754605110544418,11049.0,0.558538064907,0.558538064907
CTAGE15,1.0,9915.5,2.9231251035701862e-07,-6.5341525973597925,19393.5,0.980360934183,0.980360934183
CTAGE5,1.0,9915.5,9.8988940980854984e-06,-5.0044133219607101,15747.0,0.796026690931,0.796026690931
CTAGE8,1.0,9915.5,1.0869373924791694e-07,-6.9637954705262919,19760.0,0.998887877869,0.998887877869
CTAGE9,1.0,9915.5,1.2431382989522245e-06,-5.905480553473633,18585.0,0.93949044586,0.93949044586
CTBP1,1.0,9915.5,0.00016290826509181104,-3.7880568813593309,4443.0,0.224598119503,0.224598119503
CTBP1-AS2,1.0,9915.5,4.3832952709478311e-07,-6.3581992730777097,19203.0,0.970730967546,0.970730967546
CTBP2,1.0,9915.5,0.00018097123263222881,-3.7423904555287142,3984.0,0.201395207765,0.201395207765
CTBS,1.0,9915.5,6.9273501667554299e-05,-4.1594328588990388,8682.0,0.438883833788,0.438883833788
CTC1,1.0,9915.5,8.21874001224476e-06,-5.085194757602574,16135.0,0.815640481246,0.815640481246
CTCF,1.0,9915.5,0.00037297894329201193,-3.4283156858058401,2169.0,0.109645131938,0.109645131938
CTCFL,1.0,9915.5,6.1159102352125312e-05,-4.2135388974647467,9309.0,0.470579314528,0.470579314528
CTDNEP1,1.0,9915.5,0.00011000489073063164,-3.9585880060226017,6325.0,0.319735112729,0.319735112729
CTDP1,1.0,9915.5,5.8506341354583352e-05,-4.2327970592845281,9531.0,0.481801637853,0.481801637853
CTDSP1,1.0,9915.5,0.00011098400459711595,-3.9547396087428628,6283.0,0.317611970478,0.317611970478
CTDSP2,1.0,9915.5,8.7298713325494908e-05,-4.0589921572080101,7533.0,0.380800727934,0.380800727934
CTDSPL,1.0,9915.5,3.6691459302885403e-05,-4.4354350150200892,11654.0,0.589121423516,0.589121423516
CTDSPL2,1.0,9915.5,6.204336739810066e-05,-4.2073046389253923,9239.0,0.467040744111,0.467040744111
CTF1,1.0,9915.5,6.3948388697981535e-05,-4.1941703939279602,9072.0,0.458598726115,0.458598726115
CTGF,1.0,9915.5,0.00027757374785926668,-3.5566216106198714,2634.0,0.133151349712,0.133151349712
CTH,1.0,9915.5,0.00013293243314514057,-3.8763690460135085,5363.0,0.27110504499,0.27110504499
CTHRC1,1.0,9915.5,5.3116086687305796e-05,-4.2747739289847999,9978.0,0.504397937519,0.504397937519
CTIF,1.0,9915.5,3.5831391502464728e-05,-4.4457363257968394,11754.0,0.594176524113,0.594176524113
CTLA4,1.0,9915.5,5.6998217405783533e-05,-4.2441387264843069,9657.0,0.488171064604,0.488171064604
CTNNA1,1.0,9915.5,0.0020518419514783488,-2.6878560949463477,84.0,0.00424628450106,0.00424628450106
CTNNA2,1.0,9915.5,0.00187981459050746,-2.7258849838695132,94.0,0.00475179456071,0.00475179456071
CTNNA3,1.0,9915.5,0.0017843460724817368,-2.7485209107260462,108.0,0.00545950864422,0.00545950864422
CTNNAL1,1.0,9915.5,0.0018232760331525282,-2.7391475767646769,100.0,0.0050551005965,0.0050551005965
CTNNB1,1.0,9915.5,0.0024843323187089912,-2.6047903108592667,62.0,0.00313416236983,0.00313416236983
CTNNBIP1,1.0,9915.5,4.2732391527962961e-05,-4.3692428011136819,10981.0,0.555100596502,0.555100596502
CTNNBL1,1.0,9915.5,0.0005195664708410266,-3.2843588830004036,1756.0,0.0887675664746,0.0887675664746
CTNND1,1.0,9915.5,0.0019490865006538604,-2.7101688864221263,90.0,0.00454959053685,0.00454959053685
CTNND2,1.0,9915.5,0.0018293751149812568,-2.7376972329255294,99.0,0.00500454959054,0.00500454959054
CTNS,1.0,9915.5,2.4650640046417118e-05,-4.6081717999154161,13227.0,0.668638155899,0.668638155899
CTPS1,1.0,9915.5,0.00091627893346203062,-3.0379722983595396,888.0,0.0448892932969,0.0448892932969
CTPS2,1.0,9915.5,0.00063079676246882699,-3.2001105443309781,1413.0,0.0714285714286,0.0714285714286
CTR9,1.0,9915.5,0.00070405638928890319,-3.1523925559484076,1219.0,0.0616216762714,0.0616216762714
CTRB1,1.0,9915.5,3.5495920758236621e-05,-4.4498215538176167,11793.0,0.596148013345,0.596148013345
CTRB2,1.0,9915.5,0.0001603330668815134,-3.7949769000837801,4506.0,0.227782832878,0.227782832878
CTRC,1.0,9915.5,0.00023780047318130637,-3.623787285546487,3020.0,0.152664038014,0.152664038014
CTRL,1.0,9915.5,0.00014979242280196785,-3.8245101547174776,4793.0,0.24229097159,0.24229097159
CTSA,1.0,9915.5,0.00017820593106984627,-3.7490778458207994,4070.0,0.205742594278,0.205742594278
CTSB,1.0,9915.5,0.00025611648122585064,-3.5915624735614959,2820.0,0.142553836821,0.142553836821
CTSC,1.0,9915.5,0.00015050814146099487,-3.8224400070737796,4776.0,0.241431604489,0.241431604489
CTSD,1.0,9915.5,0.00027468375136227005,-3.5611670300676659,2657.0,0.134314022849,0.134314022849
CTSE,1.0,9915.5,3.1597769095393487e-05,-4.5003435788930553,12277.0,0.620614700233,0.620614700233
CTSF,1.0,9915.5,3.7136311177720742e-05,-4.4302012377724527,11602.0,0.586492771206,0.586492771206
CTSG,1.0,9915.5,0.00013127558491725746,-3.881816037975041,5426.0,0.274289758366,0.274289758366
CTSH,1.0,9915.5,5.9797249592698353e-05,-4.2233187911651715,9415.0,0.475937721161,0.475937721161
CTSK,1.0,9915.5,0.00018289028408990411,-3.7378093654815929,3930.0,0.198665453443,0.198665453443
CTSL,1.0,9915.5,0.0002307656817593761,-3.6368287766719165,3094.0,0.156404812456,0.156404812456
CTSL1,1.0,9915.5,7.2700307977729719e-07,-6.1384637493507936,18911.0,0.955970073804,0.955970073804
CTSO,1.0,9915.5,6.9818598049415357e-05,-4.1560288760247861,8630.0,0.436255181478,0.436255181478
CTSS,1.0,9915.5,0.00019840506087754627,-3.7024472541417204,3625.0,0.183247396623,0.183247396623
CTSV,1.0,9915.5,4.3255842418261707e-05,-4.3639552255714191,10922.0,0.55211808715,0.55211808715
CTSW,1.0,9915.5,7.2252538550373092e-05,-4.1411468896226067,8476.0,0.428470326559,0.428470326559
CTSZ,1.0,9915.5,5.0363480169004139e-05,-4.2978842673256308,10216.0,0.516429076939,0.516429076939
CTTN,1.0,9915.5,0.00018118642742141788,-3.7418743382086244,3976.0,0.200990799717,0.200990799717
CTTNBP2,1.0,9915.5,5.3429224944480082e-05,-4.2722211257380538,9950.0,0.502982509352,0.502982509352
CTTNBP2NL,1.0,9915.5,1.7530639383961127e-05,-4.7562022438684277,14363.0,0.726064098676,0.726064098676
CTU1,1.0,9915.5,3.8860708111980067e-05,-4.4104892900377379,11406.0,0.576584774037,0.576584774037
CTU2,1.0,9915.5,1.6573030076247247e-05,-4.7805980814968798,14525.0,0.734253361642,0.734253361642
CTXN1,1.0,9915.5,8.00681855828532e-07,-6.0965400128851481,18859.0,0.953341421494,0.953341421494
CTXN3,1.0,9915.5,8.2135150411611184e-06,-5.0854709432117708,16137.0,0.815741583258,0.815741583258
CUBN,1.0,9915.5,4.902959718798928e-05,-4.3095416747683455,10344.0,0.522899605702,0.522899605702
CUEDC1,1.0,9915.5,1.3316782250170119e-05,-4.8756007015782954,15064.0,0.761500353857,0.761500353857
CUEDC2,1.0,9915.5,0.00011286418009704825,-3.947443869009593,6198.0,0.313315134971,0.313315134971
CUL1,1.0,9915.5,0.000829276013419289,-3.081300896284505,1020.0,0.0515620260843,0.0515620260843
CUL2,1.0,9915.5,0.00031257263694922568,-3.5050490434060793,2398.0,0.121221312304,0.121221312304
CUL3,1.0,9915.5,0.00091247846811724656,-3.0397773748585499,897.0,0.0453442523506,0.0453442523506
CUL4A,1.0,9915.5,0.00030529971317977108,-3.5152736037082208,2441.0,0.123395005561,0.123395005561
CUL4B,1.0,9915.5,0.0011288032733791091,-2.9473817398557434,490.0,0.0247699929229,0.0247699929229
CUL5,1.0,9915.5,0.00036309543990050683,-3.4399792053379552,2203.0,0.111363866141,0.111363866141
CUL7,1.0,9915.5,0.00026653044496052547,-3.5742531756686646,2728.0,0.137903144273,0.137903144273
CUL9,1.0,9915.5,1.2869576653983672e-05,-4.8904357390212381,15151.0,0.765898291376,0.765898291376
CUTA,1.0,9915.5,0.00010258510838368046,-3.9889156783682855,6707.0,0.339045597007,0.339045597007
CUTC,1.0,9915.5,0.00045132755566776225,-3.3455081499517849,1954.0,0.0987766656556,0.0987766656556
CUX1,1.0,9915.5,8.6714504376821067e-05,-4.06190825380442,7580.0,0.383176625215,0.383176625215
CUX2,1.0,9915.5,0.00016562472022823893,-3.78087484232476,4382.0,0.221514508139,0.221514508139
CUZD1,1.0,9915.5,9.8691181833175853e-06,-5.0057216502916626,15753.0,0.796329996967,0.796329996967
CWC15,1.0,9915.5,7.8290841532085347e-05,-4.1062890387685114,8115.0,0.410221413406,0.410221413406
CWC22,1.0,9915.5,0.0001072159637850637,-3.9697405461022139,6448.0,0.325952886462,0.325952886462
CWC25,1.0,9915.5,4.7154219252776731e-05,-4.326479441501057,10522.0,0.531897684764,0.531897684764
CWC27,1.0,9915.5,0.00012150444146260978,-3.9154078466134212,5803.0,0.293347487615,0.293347487615
CWF19L1,1.0,9915.5,8.1735093955686251e-05,-4.0875914338120625,7902.0,0.399454049136,0.399454049136
CWF19L2,1.0,9915.5,5.4318298640294722e-05,-4.2650538415019179,9879.0,0.499393387928,0.499393387928
CWH43,1.0,9915.5,1.6028286719283721e-05,-4.7951128973668,14624.0,0.739257911232,0.739257911232
CX3CL1,1.0,9915.5,0.00013132896516339474,-3.8816394778457344,5423.0,0.274138105348,0.274138105348
CX3CR1,1.0,9915.5,6.8458217424644248e-05,-4.1645744135931118,8733.0,0.441461935093,0.441461935093
CXADR,1.0,9915.5,6.1118117553738411e-05,-4.2138300305549752,9311.0,0.47068041654,0.47068041654
CXCL1,1.0,9915.5,0.00019653052613838578,-3.7065699831826886,3660.0,0.185016681832,0.185016681832
CXCL10,1.0,9915.5,0.00019648808597005441,-3.7066637778805536,3661.0,0.185067232838,0.185067232838
CXCL11,1.0,9915.5,0.000130328063998931,-3.8849620560638161,5460.0,0.276008492569,0.276008492569
CXCL12,1.0,9915.5,0.00034538269252608046,-3.461699429156361,2268.0,0.114649681529,0.114649681529
CXCL13,1.0,9915.5,0.00011619429336324444,-3.9348152008760828,6056.0,0.306136892124,0.306136892124
CXCL14,1.0,9915.5,4.7593157170598493e-05,-4.3224554846046912,10478.0,0.529673440501,0.529673440501
CXCL16,1.0,9915.5,7.9265837152852202e-05,-4.1009139492875866,8049.0,0.406885047012,0.406885047012
CXCL17,1.0,9915.5,1.4120107774877282e-06,-5.8501619884219016,18487.0,0.934536447275,0.934536447275
CXCL2,1.0,9915.5,0.00015542877920579601,-3.8084685640867533,4626.0,0.233848953594,0.233848953594
CXCL3,1.0,9915.5,0.00010976555381609955,-3.9595339270503644,6335.0,0.320240622788,0.320240622788
CXCL5,1.0,9915.5,0.00099074407424299001,-3.0040385165524572,742.0,0.037508846426,0.037508846426
CXCL6,1.0,9915.5,8.2408108331352164e-05,-4.0840300549252344,7851.0,0.396875947831,0.396875947831
CXCL8,1.0,9915.5,0.0012902452616540638,-2.8893277271747104,331.0,0.0167323829744,0.0167323829744
CXCL9,1.0,9915.5,0.00017794049468509453,-3.7497252064017417,4078.0,0.206147002325,0.206147002325
CXCR1,1.0,9915.5,0.00016362124394589975,-3.7861603098975207,4418.0,0.223334344353,0.223334344353
CXCR2,1.0,9915.5,0.000193818233244454,-3.7126053695712438,3711.0,0.187594783136,0.187594783136
CXCR3,1.0,9915.5,0.00013275634369989603,-3.8769447171916185,5370.0,0.271458902032,0.271458902032
CXCR4,1.0,9915.5,0.00027934582160459205,-3.5538578203397591,2621.0,0.132494186634,0.132494186634
CXCR5,1.0,9915.5,0.00012344878257519807,-3.9085131886278015,5720.0,0.28915175412,0.28915175412
CXCR6,1.0,9915.5,0.0001134532646915419,-3.9451830024928225,6172.0,0.312000808816,0.312000808816
CXXC1,1.0,9915.5,0.00018100917743125495,-3.7422994052042422,3982.0,0.201294105753,0.201294105753
CXXC4,1.0,9915.5,1.3372879666042555e-05,-4.8737750633131771,15053.0,0.760944292791,0.760944292791
CXXC5,1.0,9915.5,1.357081683170012e-05,-4.8673940112331389,15021.0,0.759326660601,0.759326660601
CXorf21,1.0,9915.5,7.2200078376443556e-06,-5.1414623309838445,16385.0,0.828278232737,0.828278232737
CXorf23,1.0,9915.5,3.2875834902854039e-05,-4.4831232091760036,12105.0,0.611919927207,0.611919927207
CXorf36,1.0,9915.5,0.0011362503030193647,-2.9445259879507284,476.0,0.0240622788393,0.0240622788393
CXorf38,1.0,9915.5,8.5870212574177461e-06,-5.0661574619914846,16049.0,0.811293094733,0.811293094733
CXorf40A,1.0,9915.5,1.7860305577379108e-07,-6.7481111149080411,19572.0,0.989384288747,0.989384288747
CXorf40B,1.0,9915.5,7.8126983903201626e-07,-6.1071989413307666,18869.0,0.953846931554,0.953846931554
CXorf56,1.0,9915.5,3.6074456752094951e-06,-5.442800200257861,17399.0,0.879536952785,0.879536952785
